ninsee,transport_autoroute,transport_départementale,transport_nationale,transport_autres_routes,transport_total_général
91274,0,10288.922099664038,0,2408.8768058049004,12697.79890546894
91275,0,5065.579400660362,0,820.7432147187991,5886.322615379161
91284,0,9972.926165574061,0,0,9972.926165574061
91286,2043.451867542108,5187.385423003723,1989.855902817972,8370.135159147654,17590.828352511457
91292,0,2205.8225158235527,0,1055.05552634752,3260.8780421710726
91293,0,3502.926031546131,0,0,3502.926031546131
91294,0,8416.88531289269,0,3918.166857135839,12335.052170028528
91312,0,4493.567099050236,0,4306.127534832865,8799.6946338831
91315,0,10694.601950703294,0,1767.750645781178,12462.352596484472
91318,0,4087.6227865221217,0,655.3682121471776,4742.990998669299
91319,1656.145906613393,5613.1183604300295,0,2401.4619889442756,9670.726255987698
91326,0,5143.802866648244,0,3363.7355720327732,8507.538438681018
91330,0,7521.914881931951,0,2716.642123672768,10238.557005604718
91332,0,8337.610587870236,0,473.24430421062425,8810.85489208086
91333,0,0,0,3805.5658004258194,3805.5658004258194
91338,0,15879.415540044609,0,5622.59191831145,21502.007458356056
91339,0,2854.0918828748886,3441.2987646055963,6888.4418392026155,13183.8324866831
91340,2255.359332214627,9488.751032690478,1514.2471314133502,11878.016041017376,25136.37353733583
91345,285.681940606314,7579.111528810582,0,3034.7447179103465,10899.538187327242
91347,0,4288.856536882124,1199.76705898011,1973.944620242813,7462.568216105046
91359,0,11891.985129177694,0,4237.5362428496555,16129.52137202735
91363,3070.2818539484224,13730.272723465509,9505.33054981246,3227.3156758458736,29533.200803072265
91374,0,2841.912697684642,0,592.122944938302,3434.0356426229437
91376,0,8079.675256779217,0,2475.355901971822,10555.03115875104
91377,2348.56614207165,19392.4166900717,0,9154.975270683764,30895.958102827113
91378,0,0,0,1953.5575587111623,1953.5575587111623
91386,0,6491.182997348702,0,6395.256662693464,12886.439660042166
91390,0,22599.611065276353,0,6865.347526833585,29464.95859210994
91393,0,8384.311858248919,0,4492.770309605514,12877.082167854433
91399,0,7346.812602119072,0,1577.8559608047,8924.668562923773
91405,0,24754.409390031495,0,7519.77580991224,32274.18519994374
91408,0,2222.644381339553,0,2811.715550074964,5034.359931414518
91411,0,6381.4926698089175,0,0,6381.4926698089175
91412,0,4181.158699998351,0,277.899039676984,4459.057739675335
91414,0,8882.077398608955,0,0,8882.077398608955
91421,0,11310.595360325688,5718.064732099932,1611.4447150336273,18640.104807459247
91425,0,5790.548661677988,0,3768.5432013409873,9559.091863018975
91432,781.1663325057099,5156.790713347319,0,1464.445687170577,7402.402733023607
91433,0,18675.53813497147,0,1633.5615502426626,20309.099685214132
91434,554.203534369792,3395.3176035000706,0,3987.1531134658194,7936.674251335681
91435,0,3711.364830525519,0,0,3711.364830525519
91441,1310.21635300036,5536.863916403257,0,1169.49641851111,8016.576687914727
91457,0,3870.296798252764,0,1920.1701088284697,5790.466907081234
91458,0,4869.831464343624,0,2619.693226222027,7489.524690565651
91461,0,8101.09433170276,0,519.205591393356,8620.299923096116
91463,0,1759.5984720658614,0,1012.598990265262,2772.1974623311235
91468,676.818899526912,1072.4535275537098,0,2524.1783716092177,4273.45079868984
91469,0,4222.375798173782,0,6025.387561611723,10247.763359785506
91471,0,13382.276515608515,3859.1267912231456,5338.072381719928,22579.47568855159
91473,0,1639.1262934500587,0,2675.352931807962,4314.479225258021
91477,6917.905431383393,12480.032077431131,0,13995.07016662099,33393.00767543551
91479,1069.686816174809,3148.796681557896,0,10807.984294169108,15026.467791901814
91482,0,3110.373794377795,0,2372.8772394367784,5483.251033814573
91494,0,5015.106871208413,0,3038.665965836896,8053.772837045309
91495,0,5814.866227411553,0,2048.000323599541,7862.866551011094
91507,0,2556.2785185715593,0,1199.9443535315118,3756.222872103071
91508,0,3882.9953472856246,0,3419.207107163686,7302.202454449311
91511,0,6527.53375393192,0,942.6165845832181,7470.150338515137
91514,0,4683.754049701599,1637.8451605312073,4090.1897477494817,10411.788957982288
91519,0,4757.9808929646,0,4332.923875870352,9090.904768834953
91521,1792.206550700664,8266.683696104546,8501.469130012478,9515.782733290303,28076.14211010799
91525,0,5585.744306426039,0,3684.338694843173,9270.083001269213
91526,0,3769.9963527593186,0,0,3769.9963527593186
91533,0,9291.844541867396,0,118.544676695612,9410.389218563008
91534,0,9806.310637324015,3795.736501597352,1247.6751460008418,14849.722284922207
91538,0,2628.425528259977,0,1941.7477010503087,4570.173229310286
91540,0,9004.37701465568,0,751.159077847151,9755.53609250283
91544,0,6487.804996198249,0,3669.188968084769,10156.993964283018
91546,0,6695.900077864493,0,0,6695.900077864493
91547,0,6286.094249962651,0,10317.26833784298,16603.362587805634
91549,0,8595.379917648426,1604.7993989878985,6537.5521073659775,16737.7314240023
91552,0,3805.883583291373,0,6348.381591501936,10154.265174793309
91553,0,4237.979743134266,2286.9321349134098,701.0590956447629,7225.970973692439
91556,0,4714.144090474364,0,0,4714.144090474364
91560,0,674.2460195909597,144.296726483291,3299.9305810691403,4118.473327143391
91568,0,6396.927818404956,0,5016.376214365231,11413.304032770187
91570,0,3119.3736117087574,2143.4061952184034,4174.26830507127,9437.048111998432
91573,0,4982.490943857304,1130.00148421733,2430.3169035047704,8542.809331579405
91577,0,3730.2098494551296,0,2763.602034526732,6493.811883981862
91578,0,1933.3097180285347,0,2201.140428022957,4134.450146051492
91579,0,8328.960104409243,0,502.01976453272897,8830.979868941973
91581,0,4677.7087045297785,0,1158.016977242637,5835.725681772416
91587,0,4827.856416388092,0,5926.247077683816,10754.103494071907
91589,1937.222472496069,7468.253789175249,0,1833.122558441466,11238.598820112784
91593,0,5660.034770795308,0,5186.261354306298,10846.296125101606
91599,0,11671.402187003783,0,2583.3340360863044,14254.736223090087
91600,0,2394.3885924590377,0,1455.8657098013375,3850.254302260375
91602,0,6015.272447600776,0,0,6015.272447600776
91613,0,6549.462818060587,0,1799.787066923304,8349.24988498389
91617,935.427780794768,5127.316676220999,4726.265730249399,5183.0102101518805,15972.020397417047
91619,0,2320.068078633974,0,0,2320.068078633974
91629,0,7279.13072482028,0,3578.0722315610824,10857.20295638136
91630,0,7608.835959956341,0,2467.38525368915,10076.221213645493
91631,0,123.190208176804,0,2012.3401206911624,2135.5303288679665
91634,1193.05857828865,2220.0842505915944,0,4146.609466472115,7559.75229535236
91635,0,2320.191280480755,0,0,2320.191280480755
91639,0,6668.100482913342,0,0,6668.100482913342
91645,0,3527.7242134753965,1378.3223160083714,8019.728497524982,12925.775027008753
91648,0,6562.922151257804,0,2314.164601101401,8877.086752359206
91649,0,4114.606666235605,0,5366.08061665563,9480.687282891235
91654,0,9785.6236702203,0,0,9785.6236702203
91657,0,4266.894960573177,198.599729972258,1407.2774113120336,5872.772101857468
91659,2196.424772821857,759.6032062718463,0,5346.582185562112,8302.610164655815
91661,3793.5921001822503,9407.202739707493,0,3518.002820073423,16718.797659963166
91662,0,10703.125663680154,0,265.227849583091,10968.353513263244
91665,0,524.1371170410605,0,2817.9557918570385,3342.0929088980993
91666,668.852265645228,4512.27950279282,0,1021.116552655922,6202.248321093969
91667,0,2795.0914197201337,0,4550.532116697456,7345.62353641759
91671,0,7637.064772417091,0,1429.2002421605598,9066.265014577648
91679,0,6664.359239790428,0,3847.682824728277,10512.042064518704
91685,0,1314.551386682022,0,1420.2491352369225,2734.8005219189445
91687,1715.1253290499933,10573.56346495906,0,6678.394194264665,18967.08298827372
91689,9452.913304506936,8699.172039576328,0,3340.5756939787734,21492.66103806204
91691,0,11224.920936537515,0,7578.493111339713,18803.414047877228
91692,1688.0854817963907,7382.236989063324,2660.727177324776,6105.4105669729,17836.460215157393
92002,3617.8588027332416,15203.555953779109,142.507414961653,11098.807168628717,30062.729340102716
92004,67.8546628178376,16995.7203740828,334.06358263992473,6136.58574231868,23534.22436185924
92007,0,11083.520272168347,0,4484.16662598348,15567.686898151827
92009,0,1978.2776159327857,0,3305.278224906599,5283.5558408393845
92012,1356.787023677758,12669.213056199827,0,14356.20590106382,28382.20598094141
92014,0,5771.53497388958,0,1506.2505610471255,7277.7855349367055
92019,0,6656.914442443974,3140.183858923506,4602.573254153974,14399.671555521454
92020,0,8172.871655969622,0,4514.289059983286,12687.160715952909
92022,0,5080.086642304278,0,1943.5760744112,7023.662716715478
92023,0,13609.926641442064,1441.5958649589063,11290.40758116783,26341.9300875688
92024,0,6329.083867185278,0,6417.806220996102,12746.89008818138
92025,3594.2594107153254,11110.432738432944,0,13887.69805783406,28592.39020698233
92026,0,17641.72263367084,324.3597569932683,7125.203369012212,25091.28575967632
92032,0,4257.282368250111,0,6350.475390148329,10607.75775839844
92033,0,2795.5547123137076,0,1552.240514448308,4347.795226762016
92035,0,3448.134286201272,0,4266.417486883188,7714.55177308446
92036,9596.789102812127,18203.370690885175,2339.818527055885,11257.867843090486,41397.84616384368
92040,0,17743.084085983886,0,2487.8627228860887,20230.946808869976
92044,0,4179.59531034735,0,8294.695461907715,12474.290772255066
92046,0,6563.566835425227,0,2436.262685404721,8999.829520829948
92047,2749.688135208424,1932.5729950471828,0,1772.626962919211,6454.888093174818
92048,0,9102.22433971724,3285.998907065641,11408.235271523012,23796.458518305895
92049,0,2679.818312606341,0,6766.170145307129,9445.98845791347
92050,7751.866435260072,23399.975719652943,0,24715.31164271563,55867.15379762865
92051,0,4679.743469479488,2048.6817755812704,19620.04805588677,26348.47330094753
92060,0,4251.307888699947,386.8297224585128,3386.431954468634,8024.569565627095
92062,926.294383405821,11350.81974219508,3330.7774651605005,13162.667142262228,28770.558733023627
92063,4999.800801412462,15037.447952216484,0,15370.647989687426,35407.89674331637
92064,3417.2522646555603,12870.56920493724,0,7100.348088709734,23388.169558302536
92071,0,9981.585885558095,0,2449.145168353171,12430.731053911268
92072,0,7046.969929774614,2007.6380342038628,7250.960362040925,16305.568326019402
92073,0,8792.224336247313,0,5314.501803857836,14106.726140105147
92075,0,3141.0657088775747,0,3502.7123419574227,6643.778050834997
92076,1805.7698979817883,3519.862800165568,0,8986.175310540788,14311.808008688144
92077,716.414082821229,4889.4991453304765,0,752.5276091776815,6358.440837329387
92078,1738.131430741736,7995.05428309799,0,2347.6633683992677,12080.849082238996
93001,825.2360915313176,14440.933220103554,0,5012.167251777359,20278.33656341223
93005,8277.979322957606,20388.23317277626,1063.5209984312614,20573.979699992215,50303.713194157346
93006,2792.9356329285033,6289.247063780042,0,4030.195585496407,13112.378282204952
93007,3196.778090131198,9372.520652400965,0,8439.330306910828,21008.629049442992
93008,3024.65433562436,15409.50824278272,1790.203464744343,4771.144060471718,24995.51010362314
93010,2330.0071775722877,6747.8757370618205,1735.043007591329,6257.994404214431,17070.920326439867
93013,1349.035432144275,5322.583325631581,0,3390.2529245974233,10061.87168237328
93014,0,6930.435011839362,0,2591.032988975065,9521.46800081443
93015,0,4411.266841963573,0,2479.4845919508098,6890.751433914383
93027,5814.15651478779,13464.56168012856,1364.4119140695757,2597.7685814880538,23240.89869047398
93029,1513.946617661567,5413.020080358388,0,10235.27221417241,17162.238912192366
93030,0,3829.649740835084,0,155.07193900882868,3984.7216798439126
93031,0,12194.650814721805,0,5471.946353901563,17666.597168623368
93032,0,8569.68628880506,0,6923.124901444992,15492.811190250051
93033,0,1614.2038201840292,0,2182.119191226226,3796.3230114102553
93039,263.79356453368166,2231.252217919463,0,3884.8753954413287,6379.921177894474
93045,0,5039.955015853835,0,2773.3908950046057,7813.345910858442
93046,0,11745.533229236962,0,6353.924512906095,18099.45774214306
93047,0,2548.7639999019025,0,5660.266434789167,8209.030434691069
93048,373.57898053520984,22076.11473357285,0,10918.533119889767,33368.226833997825
93049,0,3783.054051782148,0,5079.792196750144,8862.846248532293
93050,0,10432.673709134504,0,665.304154022054,11097.97786315656
93051,3272.255584180847,15014.479402383826,0,10902.309409733927,29189.044396298603
93053,4791.780794493808,14285.152710355296,0,3637.985537529009,22714.919042378115
93055,0,9607.261415207671,0,3160.967115509415,12768.228530717086
93057,0,7971.712190465021,0,2377.543174342716,10349.255364807736
93059,0,7287.099334806801,0,2600.5148392890337,9887.614174095837
93061,0,710.7390399151664,0,2082.0244308838005,2792.763470798967
93062,0,3441.4266410674645,0,1791.4479404192102,5232.874581486674
93063,1243.98981590197,7405.97252791183,0,3767.768579183812,12417.730922997613
93064,5063.512891386734,12094.5535772055,0,7546.847005970608,24704.913474562843
93066,7664.357318420161,28579.65015691473,1807.8569037016623,19424.779819892297,57476.64419892884
93070,0,9804.088751472138,0,7858.526207264723,17662.61495873686
93071,0,5414.092084885883,0,6748.593935414141,12162.686020300023
93072,0,6968.809528970436,0,5414.638465086861,12383.447994057296
93073,1256.3666915273602,10183.823665695969,0,27611.51875658037,39051.7091138037
93074,0,7080.738248684039,0,3306.5443039743973,10387.282552658437
93077,0,7319.437142252235,0,5394.797149085929,12714.234291338164
93078,4939.1873440166955,6585.615649185186,1757.667663918994,10981.971393982993,24264.442051103862
93079,0,4901.5501869744,0,1392.7012056048711,6294.251392579272
94001,0,2278.037079845914,0,2291.8355585322447,4569.872638378159
94002,421.924785023158,7025.967376774651,0,1533.567775313982,8981.459937111791
94003,2727.8066754603988,10796.411071421857,0,2624.005499102144,16148.223245984398
94004,0,3024.1546084229453,4118.67463050347,2290.7613764625557,9433.59061538897
94011,0,9281.480191955146,1409.1210120527703,1884.9431421735972,12575.544346181514
94015,848.7298036662089,5808.736112857502,0,1931.6258865295745,8589.091803053285
94016,332.4816995696937,10270.657320299071,0,992.6086595355869,11595.74767940435
94017,4972.6816530862825,21216.4556885671,100.2035389981686,8867.475802367968,35156.81668301952
94018,2016.613656475364,6507.7155427388,0,3527.6479373386564,12051.97713655282
94019,0,10732.886151760847,0,910.2411780165464,11643.127329777391
94021,6749.726261431097,8947.433328546927,0,10764.843389581372,26462.002979559395
94022,1538.816682225714,11686.767848414676,7.8586902506120895,3547.148283700505,16780.591504591506
94028,3607.920192165933,18418.468844203075,4018.415192986348,19199.698683956245,45244.5029133116
94033,2930.44140299983,12518.489053155618,0,12806.418272914609,28255.348729070058
94034,7272.806590522388,7355.374994039209,1024.6149753788984,5265.186848417857,20917.983408358352
94037,1151.741791551367,5980.553426462848,0,4751.015847063111,11883.311065077329
94038,5806.938228943928,9294.535311185158,0,1519.280273508675,16620.75381363776
94041,326.178446970868,21074.931310375527,0,5327.759208448317,26728.86896579471
94042,871.9075792614819,6189.902905062342,0,3332.0994784301884,10393.909962754013
94043,1027.2709544858678,5512.792982334312,0,3306.992515338353,9847.056452158533
94044,0,7964.41338548145,1231.32379844031,4469.3820720582025,13665.119255979962
94046,2247.1745479759948,10041.854571703176,0,8577.459318258238,20866.488437937405
94047,0,5372.375101337983,0,0,5372.375101337983
94048,0,1936.777235692217,1305.6607333217703,1304.7034293944198,4547.1413984084065
94052,2356.1171972436637,6105.690873922785,542.4775148907667,5604.6870390960485,14608.972625153265
94053,0,2550.644488574752,0,2042.0002772833304,4592.644765858082
94054,0,7022.473493818556,0,5979.280377730604,13001.75387154916
94055,0,5756.765756434251,0,0,5756.765756434251
94056,0,3510.8705526311405,0,620.529372404494,4131.399925035635
94058,606.931920767691,8782.826544250715,0,797.1065536387936,10186.8650186572
94059,0,2856.1950613460426,0,7505.597175622414,10361.792236968457
94060,0,3589.573014014259,0,5402.737937735903,8992.310951750162
94065,2398.723585201039,5192.448950853197,4050.386681071627,16845.213978758522,28486.773195884387
94067,0,2126.568464330442,0,1974.3240572884488,4100.892521618891
94068,0,19844.938303517814,0,13151.770874123991,32996.70917764181
94069,3874.5315107461593,4075.04656367412,0,4644.008160041788,12593.586234462067
94070,0,4416.031817013926,1806.4908244216963,874.2700343863517,7096.792675821974
94071,0,10469.76006856654,0,3094.4550782074875,13564.215146774028
94073,3423.8251450709863,7928.771525453584,2063.334803696191,4714.5183286956235,18130.449802916384
94074,0,8823.557874188558,2600.355884204304,1917.2050372353788,13341.11879562824
94075,0,2922.69354184235,2092.201213053726,1637.941818718548,6652.836573614624
94076,2323.655838813606,8709.386832979484,0,5415.063869485106,16448.106541278197
94077,0,6835.193102899327,0,7771.326514868073,14606.5196177674
94078,0,9892.424094553979,4710.725497846983,0,14603.14959240096
94079,757.8287413555352,8182.621575938093,0,5958.327269006374,14898.777586300002
94080,0,6053.172202241861,0,4585.9967884160815,10639.16899065794
94081,258.696757229531,16847.211466830413,0,5304.663203559684,22410.57142761963
95002,0,7649.119190108936,0,0,7649.119190108936
95008,0,9714.012783267128,0,0,9714.012783267128
95011,0,4388.590698604803,0,1003.393059935747,5391.98375854055
95012,0,5713.298952001586,0,3278.6305737730154,8991.929525774602
95014,0,4607.360465434234,0,2875.9440917888924,7483.304557223127
95018,1919.1822277836677,24299.81213716156,571.0888835075675,24205.711246768864,50995.794495221664
95019,0,2929.2007740430645,0,1919.950690673217,4849.151464716281
95023,0,9940.458766015485,0,1392.2387438569308,11332.697509872414
95024,0,5635.658121422876,0,0,5635.658121422876
95026,0,6116.7636817811035,0,6441.907100288354,12558.670782069456
95028,0,2021.1914072104496,4670.017748066158,4753.210570640642,11444.419725917249
95039,0,9813.512939087248,0,1686.946488796845,11500.459427884092
95040,0,16707.06863998803,0,3808.0327261955185,20515.101366183542
95042,0,8001.974960319566,5880.0540758215475,2579.6218611521363,16461.65089729325
95046,0,4522.856007126656,0,288.368123582557,4811.224130709213
95051,0,909.0278596721487,0,5272.417773279281,6181.4456329514305
95052,0,7103.31882316541,0,6333.284125569185,13436.602948734597
95054,0,4985.543866278234,0,0,4985.543866278234
95055,0,1825.5825695934209,0,2839.402949583946,4664.985519177367
95056,0,6930.874151222876,0,3247.741317394245,10178.61546861712
95058,0,3039.4086258376337,0,5604.184546865694,8643.593172703328
95059,0,6572.953560333869,0,2598.6886964134233,9171.642256747293
95060,1687.9102823498652,5715.652342079371,0,2361.519364589604,9765.08198901884
95061,0,1330.964845007406,415.32146705708,2639.3451854485593,4385.631497513045
95063,0,7010.619718941488,0,1945.131228190113,8955.7509471316
95074,0,2972.952504746187,0,1664.4447575101433,4637.397262256331
95078,0,4938.737510173405,0,0,4938.737510173405
95088,0,2912.025935534444,0,885.859365327828,3797.885300862272
95091,0,3109.924489469769,0,2348.1706430083227,5458.095132478092
95094,0,898.9911230041271,0,1396.3119160385622,2295.3030390426893
95101,0,6167.696061188475,0,0,6167.696061188475
95102,0,5670.29249086213,0,2749.105905508707,8419.398396370838
95110,0,1931.8249933389247,0,1047.1206973723251,2978.94569071125
95116,0,3154.277973419073,0,4084.1383366259233,7238.416310044996
95119,0,4154.641356741525,0,2448.92864583041,6603.570002571934
95120,0,3479.5808176318087,0,635.8661184887089,4115.446936120517
95127,487.290787400131,5707.011475220272,130.566885572607,25765.121831555083,32089.990979748098
95134,1936.00870729878,6437.9502211999425,0,5648.477018159414,14022.435946658135
95139,0,1861.476250527355,0,2086.0743364022924,3947.550586929648
95141,0,2591.845135639006,0,1184.31005785852,3776.1551934975255
95142,0,10273.445728395196,0,3948.5893109098424,14222.03503930504
95144,0,4192.789733254163,0,349.62547243115,4542.415205685314
95149,0,1748.236758549263,0,2641.6209181792187,4389.857676728481
95150,0,9476.978716771595,0,0,9476.978716771595
95151,0,5032.066276435859,1435.83965129337,2181.5041763664626,8649.410104095692
95154,2311.671999311644,2224.0010101580397,0,0,4535.673009469683
95157,0,6467.875279069666,0,2439.4564431397175,8907.331722209383
95166,0,3415.4633184356712,0,1614.058295457094,5029.521613892765
95169,0,3471.1967139137532,0,2012.481274859711,5483.677988773465
95170,0,3673.9549677902696,0,0,3673.9549677902696
95176,213.329610704793,10250.281026464996,0,5719.991211117945,16183.601848287732
95177,0,8197.240869869749,0,5525.448182244081,13722.68905211383
95181,0,0,0,1444.0833399146252,1444.0833399146252
95183,0,6858.08960732545,108.879771778258,4151.596308718456,11118.565687822163
95197,0,4340.7214159658615,0,1697.5262057805276,6038.247621746389
95199,0,13325.22224640912,0,2808.6344881143195,16133.85673452344
95203,0,7407.92360017415,0,5511.551687983641,12919.475288157792
95205,0,5922.9507126148565,0,723.515459360573,6646.4661719754295
95210,0,2539.8454975970767,0,3385.218110121133,5925.06360771821
95211,0,10010.825257420587,0,1621.0595321181272,11631.884789538715
95212,1046.497063648432,1851.437576079394,904.8753432717474,5171.571601867014,8974.381584866587
95213,0,4182.664978555726,0,4752.030583379757,8934.695561935483
95214,0,1361.3417273373357,0,544.074929695841,1905.4166570331768
95218,31.2170171607828,2821.624132449775,2337.3339286505256,3323.267766187918,8513.442844449
95219,1164.490757453447,9917.87198878535,0,6526.205817920803,17608.5685641596
95229,0,2968.379007177525,0,1357.3535426375397,4325.732549815065
95241,0,6667.064634961122,4657.491885939261,5171.72098994481,16496.277510845193
95250,0,1979.9372584037,0,1380.7190812980225,3360.6563397017226
95252,3104.9552702960696,9401.785618840522,0,5192.276689970741,17699.017579107334
95253,0,3020.417118015263,0,1720.1934444237506,4740.610562439014
95254,0,3521.739322509477,0,2660.794796483981,6182.534118993458
95256,483.66926582068106,2577.530764661167,1286.2928438117344,0,4347.492874293583
95257,0,66.0735969205802,0,6008.283930618373,6074.357527538953
95258,0,4660.098182592198,0,1982.3004723791669,6642.3986549713645
95268,0,8805.034528462576,0,974.6766303984687,9779.711158861046
95270,0,4919.942739671824,0,2658.2997382862386,7578.242477958061
95271,0,8563.876939711812,0,0,8563.876939711812
95277,8056.346364039782,25016.606957298343,0,7746.576352556608,40819.52967389473
95280,0,7530.251469649857,0,8518.147615487323,16048.399085137182
95282,0,762.6931100547948,0,0,762.6931100547948
95287,0,5055.43947182359,0,1225.68910104273,6281.12857286632
95288,0,4740.527357371545,0,3264.6182291634045,8005.145586534949
95295,0,4992.426662508262,0,1067.2852088613756,6059.711871369637
95298,0,10200.072356479464,0,0,10200.072356479464
95301,0,4155.136758008286,0,15.7531751446469,4170.889933152933
95303,0,1520.5693521478458,0,550.737994862581,2071.307347010427
95304,0,0,0,3965.688362492485,3965.688362492485
95306,2496.350556828635,8416.781980604685,0,13326.386069202788,24239.518606636106
95308,0,8240.00102389907,0,0,8240.00102389907
95309,0,3460.8230662786277,0,1641.27898115033,5102.102047428958
95313,2424.972737889,11259.526588469764,2653.979804859536,630.6412196838415,16969.120350902143
95316,0,2907.5030356629068,0,0,2907.5030356629068
95323,0,3781.2450936157616,0,4005.507851846656,7786.752945462417
95328,0,5769.47979815577,0,0,5769.47979815577
95331,0,1344.7657305932414,0,2308.308525420469,3653.0742560137105
95341,0,2408.564406556409,0,3402.1321275807104,5810.69653413712
95348,0,4508.313883090842,0,2207.99254219014,6716.306425280982
95351,0,8585.244511885478,3756.053204391459,4247.563812902825,16588.86152917976
95352,0,11016.508777080866,0,8166.408577323368,19182.917354404235
95353,0,3909.176297547917,2575.0583135648894,0,6484.234611112806
95355,0,12716.867475426352,0,2791.169929016643,15508.037404442995
95365,0,6679.927931974353,2266.91653505063,1339.820846049122,10286.665313074103
95369,0,871.9852646523099,0,448.39895165735265,1320.3842163096624
95370,0,10261.961643822837,0,1858.2777653102228,12120.23940913306
95371,0,7473.466637903992,0,6420.716852972346,13894.183490876338
95379,0,2082.3415834710913,0,2905.072048902327,4987.413632373418
95387,0,949.5356725854031,0,1151.138056831686,2100.673729417089
95388,0,2239.7438073332864,0,971.7262949592221,3211.4701022925083
95392,0,5562.689118328422,280.541226680725,417.409294440726,6260.639639449873
95394,585.412676379598,8247.098609573854,3314.345845296228,3275.0854284704747,15421.942559720152
95395,0,2596.481492456928,217.51828443395,3645.2570182713785,6459.256795162257
95409,0,3953.1535095336408,0,714.885332305709,4668.0388418393495
95422,0,2231.301771612706,0,3409.564621394617,5640.8663930073235
95424,1579.0533472600453,5519.645327843461,0,4127.265208851419,11225.963883954926
95426,0,3387.098215265525,0,2347.8196319354456,5734.917847200971
95427,0,4639.164285704143,0,809.889442744549,5449.053728448693
95428,0,9251.93195125339,0,2955.428488484243,12207.360439737631
95429,0,2851.698447935948,0,3055.491381951287,5907.189829887235
95430,0,2528.9219390478174,1698.762989876102,542.4271140071312,4770.112042931051
95436,609.4898517702879,3224.6171146078664,476.8289655082432,3055.190119060617,7366.126050947015
95438,0,4300.525878466004,0,0,4300.525878466004
95445,0,4532.4061006270995,3499.4053208932546,0,8031.811421520353
95446,0,11114.908159593097,0,549.753973617899,11664.662133210995
95447,0,3117.4056768726114,0,928.563299902322,4045.9689767749337
95450,0,5907.58827564079,0,2812.3573198936447,8719.945595534435
95452,0,3309.91340809,0,1974.119177125001,5284.032585215001
95456,0,1026.5062845130633,0,4047.4326769656823,5073.938961478746
95459,0,8047.0582743313635,0,1104.4029988992827,9151.461273230647
95462,0,7733.800071583802,0,4095.347148616088,11829.147220199888
95476,0,8602.92576588017,3398.734461124057,5982.8586260953525,17984.51885309958
95480,0,5091.338630075416,0,692.949752553817,5784.288382629234
95483,0,4440.5202696364995,0,0,4440.5202696364995
95487,431.977918459257,7229.9228872609165,0,3498.452991266888,11160.35379698706
95488,2465.369604287101,9771.486827668541,0,9693.679864745489,21930.53629670113
95489,0,4733.9771399391875,0,1839.0608895538055,6573.038029492993
95491,2243.666743548889,2312.759926877092,0,3439.733573537769,7996.16024396375
95492,0,1217.0997604696065,0,1772.3120612274447,2989.411821697051
95493,0,353.351977468089,0,819.809767206799,1173.161744674888
95500,1548.4946005440895,11409.865997926592,0,6653.5682025841115,19611.928801054793
95504,0,7008.382589519182,2786.47123272981,1801.6824908692352,11596.536313118228
95509,0,5138.885643608108,0,3403.2008157738996,8542.086459382008
95510,0,3533.7215767715797,2004.478043746091,3215.2879591182427,8753.487579635914
95523,0,6603.247893197195,0,0,6603.247893197195
95527,9749.942629279709,5646.723586539307,738.175142942332,40697.91265478593,56832.754013547274
95529,769.218159636117,536.980518830998,0,3605.546237751152,4911.744916218267
95535,0,12974.10117671046,0,336.608446415245,13310.709623125704
95539,0,8750.64764932279,0,2727.6648895793655,11478.312538902155
95541,0,8765.327008618724,0,1451.988092350439,10217.315100969165
95543,0,1297.8549295465873,0,4560.870092795977,5858.725022342564
95554,0,10480.538430778644,0,7584.717123331186,18065.25555410983
95555,0,5455.963766049764,0,2063.1975276340513,7519.161293683816
95563,475.77766256487706,7550.060323875008,0,6679.5404258628,14705.378412302684
95566,0,3866.8096207429385,0,895.9127584514621,4762.722379194401
95572,3013.695937851094,9456.042209726995,5933.09245328989,11971.388208051992,30374.21880891997
95574,0,7064.702868035866,0,1405.8006282037045,8470.503496239571
95580,1720.877539971757,8135.783766048149,0,2540.007413628002,12396.668719647909
95582,6062.540567399784,11862.060030235172,2600.7851474164163,1804.5725371859423,22329.958282237312
95584,0,4340.743935066686,0,2186.433124996802,6527.177060063488
95585,0,11245.685281760932,0,8281.492549902678,19527.177831663612
95592,0,6333.687154481437,0,3771.902737106311,10105.589891587748
95594,0,2131.624825403096,0,2038.017302771756,4169.642128174852
95598,0,7973.276482317264,0,2546.708610452781,10519.985092770045
95604,2442.4318809149627,3089.5982289106614,0,563.47876703667,6095.508876862294
95607,2838.1029206049325,10794.70928941684,0,8883.63797606385,22516.450186085625
95610,0,8649.861017232624,0,748.7874624036592,9398.648479636286
95611,0,0,0,3046.0122230941297,3046.0122230941297
95612,0,1590.0484920332808,0,3290.246054344761,4880.294546378042
95625,0,7900.467208028739,0,15.8887218372046,7916.355929865944
95627,0,5451.750527582057,0,4600.242100546767,10051.992628128824
95628,0,3587.834565838244,0,1599.483379118268,5187.317944956512
95633,0,311.8355366067192,0,63.6772308759215,375.5127674826407
95637,0,3841.071345198761,0,4515.845965076852,8356.917310275612
95641,2115.49001630549,8746.149168488713,0,3754.055109087372,14615.694293881576
95651,0,4942.387259603279,0,0,4942.387259603279
95652,0,4423.176710871611,0,7706.193447699649,12129.37015857126
95656,0,3304.5842388637557,0,1324.6090348941796,4629.1932737579355
95658,0,8392.526384889912,0,0,8392.526384889912
